TID,CIVILSTAND,KØN,OMRÅDE,INDHOLD
2008K1,Ugift,Kvinder,Haderslev,11386
2008K1,Ugift,Kvinder,Kolding,19132
2008K1,Ugift,Kvinder,Sønderborg,15111
2008K1,Ugift,Kvinder,Tønder,7849
2008K1,Ugift,Kvinder,Varde,9929
2008K1,Ugift,Kvinder,Vejen,8527
2008K1,Ugift,Kvinder,Vejle,22413
2008K1,Ugift,Kvinder,Aabenraa,11713
2008K1,Ugift,Kvinder,Region Midtjylland,272479
2008K1,Ugift,Kvinder,Favrskov,9306
2008K1,Ugift,Kvinder,Hedensted,8943
2008K1,Ugift,Kvinder,Horsens,17159
2008K1,Ugift,Kvinder,Norddjurs,7537
2008K1,Ugift,Kvinder,Odder,4255
2008K1,Ugift,Kvinder,Randers,20069
2008K1,Ugift,Kvinder,Samsø,695
2008K1,Ugift,Kvinder,Silkeborg,18609
2008K1,Ugift,Kvinder,Skanderborg,11725
2008K1,Ugift,Kvinder,Syddjurs,7833
2008K1,Ugift,Kvinder,Aarhus,79415
2008K1,Ugift,Kvinder,Herning,17834
2008K1,Ugift,Kvinder,Holstebro,12367
2008K1,Ugift,Kvinder,Ikast-Brande,7980
2008K1,Ugift,Kvinder,Lemvig,4116
2008K1,Ugift,Kvinder,Ringkøbing-Skjern,11449
2008K1,Ugift,Kvinder,Skive,9660
2008K1,Ugift,Kvinder,Struer,4240
2008K1,Ugift,Kvinder,Viborg,19287
2008K1,Ugift,Kvinder,Region Nordjylland,119557
2008K1,Ugift,Kvinder,Brønderslev,6948
2008K1,Ugift,Kvinder,Frederikshavn,11706
2008K1,Ugift,Kvinder,Hjørring,13669
2008K1,Ugift,Kvinder,Jammerbugt,7328
2008K1,Ugift,Kvinder,Læsø,289
2008K1,Ugift,Kvinder,Mariagerfjord,8505
2008K1,Ugift,Kvinder,Morsø,4244
2008K1,Ugift,Kvinder,Rebild,5700
2008K1,Ugift,Kvinder,Thisted,8705
2008K1,Ugift,Kvinder,Vesthimmerlands,7614
2008K1,Ugift,Kvinder,Aalborg,44849
2008K1,Gift/separeret,I alt,Hele landet,2176977
2008K1,Gift/separeret,I alt,Region Hovedstaden,597034
2008K1,Gift/separeret,I alt,København,128556
2008K1,Gift/separeret,I alt,Frederiksberg,27703
2008K1,Gift/separeret,I alt,Dragør,6555
2008K1,Gift/separeret,I alt,Tårnby,16903
2008K1,Gift/separeret,I alt,Albertslund,10669
2008K1,Gift/separeret,I alt,Ballerup,19353
2008K1,Gift/separeret,I alt,Brøndby,13871
2008K1,Gift/separeret,I alt,Gentofte,27320
2008K1,Gift/separeret,I alt,Gladsaxe,23758
2008K1,Gift/separeret,I alt,Glostrup,7858
2008K1,Gift/separeret,I alt,Herlev,10873
2008K1,Gift/separeret,I alt,Hvidovre,19311
2008K1,Gift/separeret,I alt,Høje-Taastrup,19748
2008K1,Gift/separeret,I alt,Ishøj,8456
2008K1,Gift/separeret,I alt,Lyngby-Taarbæk,19947
2008K1,Gift/separeret,I alt,Rødovre,13790
2008K1,Gift/separeret,I alt,Vallensbæk,6083
2008K1,Gift/separeret,I alt,Allerød,11503
2008K1,Gift/separeret,I alt,Egedal,19874
2008K1,Gift/separeret,I alt,Fredensborg,17339
2008K1,Gift/separeret,I alt,Frederikssund,19894
2008K1,Gift/separeret,I alt,Furesø,17219
2008K1,Gift/separeret,I alt,Gribskov,18550
2008K1,Gift/separeret,I alt,Halsnæs,13478
2008K1,Gift/separeret,I alt,Helsingør,24824
2008K1,Gift/separeret,I alt,Hillerød,20151
2008K1,Gift/separeret,I alt,Hørsholm,11217
2008K1,Gift/separeret,I alt,Rudersdal,23850
2008K1,Gift/separeret,I alt,Bornholm,18335
2008K1,Gift/separeret,I alt,Christiansø,46
2008K1,Gift/separeret,I alt,Region Sjælland,349013
2008K1,Gift/separeret,I alt,Greve,22297
2008K1,Gift/separeret,I alt,Køge,24420
2008K1,Gift/separeret,I alt,Lejre,12951
2008K1,Gift/separeret,I alt,Roskilde,33595
2008K1,Gift/separeret,I alt,Solrød,9832
2008K1,Gift/separeret,I alt,Faxe,15606
2008K1,Gift/separeret,I alt,Guldborgsund,26678
2008K1,Gift/separeret,I alt,Holbæk,29024
2008K1,Gift/separeret,I alt,Kalundborg,20709
2008K1,Gift/separeret,I alt,Lolland,19630
2008K1,Gift/separeret,I alt,Næstved,32998
2008K1,Gift/separeret,I alt,Odsherred,14598
2008K1,Gift/separeret,I alt,Ringsted,13526
2008K1,Gift/separeret,I alt,Slagelse,30787
2008K1,Gift/separeret,I alt,Sorø,12384
2008K1,Gift/separeret,I alt,Stevns,10183
2008K1,Gift/separeret,I alt,Vordingborg,19795
2008K1,Gift/separeret,I alt,Region Syddanmark,494538
2008K1,Gift/separeret,I alt,Assens,18406
2008K1,Gift/separeret,I alt,Faaborg-Midtfyn,22957
2008K1,Gift/separeret,I alt,Kerteminde,10507
2008K1,Gift/separeret,I alt,Langeland,6111
2008K1,Gift/separeret,I alt,Middelfart,16416
2008K1,Gift/separeret,I alt,Nordfyns,13189
2008K1,Gift/separeret,I alt,Nyborg,13541
2008K1,Gift/separeret,I alt,Odense,67266
2008K1,Gift/separeret,I alt,Svendborg,24200
2008K1,Gift/separeret,I alt,Ærø,2970
2008K1,Gift/separeret,I alt,Billund,11379
2008K1,Gift/separeret,I alt,Esbjerg,45914
2008K1,Gift/separeret,I alt,Fanø,1514
2008K1,Gift/separeret,I alt,Fredericia,20271
2008K1,Gift/separeret,I alt,Haderslev,23800
2008K1,Gift/separeret,I alt,Kolding,35243
2008K1,Gift/separeret,I alt,Sønderborg,33307
2008K1,Gift/separeret,I alt,Tønder,17429
2008K1,Gift/separeret,I alt,Varde,22141
2008K1,Gift/separeret,I alt,Vejen,18141
2008K1,Gift/separeret,I alt,Vejle,43708
2008K1,Gift/separeret,I alt,Aabenraa,26128
2008K1,Gift/separeret,I alt,Region Midtjylland,498744
2008K1,Gift/separeret,I alt,Favrskov,20629
2008K1,Gift/separeret,I alt,Hedensted,20377
2008K1,Gift/separeret,I alt,Horsens,32410
2008K1,Gift/separeret,I alt,Norddjurs,16084
2008K1,Gift/separeret,I alt,Odder,9821
2008K1,Gift/separeret,I alt,Randers,37249
2008K1,Gift/separeret,I alt,Samsø,1763
2008K1,Gift/separeret,I alt,Silkeborg,36806
2008K1,Gift/separeret,I alt,Skanderborg,25278
2008K1,Gift/separeret,I alt,Syddjurs,18520
2008K1,Gift/separeret,I alt,Aarhus,98639
2008K1,Gift/separeret,I alt,Herning,35399
2008K1,Gift/separeret,I alt,Holstebro,23629
2008K1,Gift/separeret,I alt,Ikast-Brande,17324
2008K1,Gift/separeret,I alt,Lemvig,9901
2008K1,Gift/separeret,I alt,Ringkøbing-Skjern,25868
2008K1,Gift/separeret,I alt,Skive,20633
2008K1,Gift/separeret,I alt,Struer,10247
2008K1,Gift/separeret,I alt,Viborg,38167
2008K1,Gift/separeret,I alt,Region Nordjylland,237648
2008K1,Gift/separeret,I alt,Brønderslev,15291
2008K1,Gift/separeret,I alt,Frederikshavn,27309
2008K1,Gift/separeret,I alt,Hjørring,27935
2008K1,Gift/separeret,I alt,Jammerbugt,17484
2008K1,Gift/separeret,I alt,Læsø,908
2008K1,Gift/separeret,I alt,Mariagerfjord,18044
2008K1,Gift/separeret,I alt,Morsø,9500
2008K1,Gift/separeret,I alt,Rebild,12676
2008K1,Gift/separeret,I alt,Thisted,19929
2008K1,Gift/separeret,I alt,Vesthimmerlands,15926
2008K1,Gift/separeret,I alt,Aalborg,72646
2008K1,Gift/separeret,Mænd,Hele landet,1088861
2008K1,Gift/separeret,Mænd,Region Hovedstaden,298674
2008K1,Gift/separeret,Mænd,København,64835
2008K1,Gift/separeret,Mænd,Frederiksberg,13901
2008K1,Gift/separeret,Mænd,Dragør,3269
2008K1,Gift/separeret,Mænd,Tårnby,8434
2008K1,Gift/separeret,Mænd,Albertslund,5334
2008K1,Gift/separeret,Mænd,Ballerup,9638
2008K1,Gift/separeret,Mænd,Brøndby,6929
2008K1,Gift/separeret,Mænd,Gentofte,13577
2008K1,Gift/separeret,Mænd,Gladsaxe,11863
2008K1,Gift/separeret,Mænd,Glostrup,3937
2008K1,Gift/separeret,Mænd,Herlev,5397
2008K1,Gift/separeret,Mænd,Hvidovre,9638
2008K1,Gift/separeret,Mænd,Høje-Taastrup,9885
2008K1,Gift/separeret,Mænd,Ishøj,4215
2008K1,Gift/separeret,Mænd,Lyngby-Taarbæk,9938
2008K1,Gift/separeret,Mænd,Rødovre,6892
2008K1,Gift/separeret,Mænd,Vallensbæk,3056
2008K1,Gift/separeret,Mænd,Allerød,5744
2008K1,Gift/separeret,Mænd,Egedal,9929
2008K1,Gift/separeret,Mænd,Fredensborg,8629
2008K1,Gift/separeret,Mænd,Frederikssund,9922
2008K1,Gift/separeret,Mænd,Furesø,8572
2008K1,Gift/separeret,Mænd,Gribskov,9287
2008K1,Gift/separeret,Mænd,Halsnæs,6751
2008K1,Gift/separeret,Mænd,Helsingør,12376
2008K1,Gift/separeret,Mænd,Hillerød,10040
2008K1,Gift/separeret,Mænd,Hørsholm,5589
2008K1,Gift/separeret,Mænd,Rudersdal,11912
2008K1,Gift/separeret,Mænd,Bornholm,9162
2008K1,Gift/separeret,Mænd,Christiansø,23
2008K1,Gift/separeret,Mænd,Region Sjælland,174473
2008K1,Gift/separeret,Mænd,Greve,11106
2008K1,Gift/separeret,Mænd,Køge,12173
2008K1,Gift/separeret,Mænd,Lejre,6484
2008K1,Gift/separeret,Mænd,Roskilde,16742
2008K1,Gift/separeret,Mænd,Solrød,4904
2008K1,Gift/separeret,Mænd,Faxe,7797
2008K1,Gift/separeret,Mænd,Guldborgsund,13353
2008K1,Gift/separeret,Mænd,Holbæk,14503
2008K1,Gift/separeret,Mænd,Kalundborg,10363
2008K1,Gift/separeret,Mænd,Lolland,9860
2008K1,Gift/separeret,Mænd,Næstved,16487
2008K1,Gift/separeret,Mænd,Odsherred,7323
2008K1,Gift/separeret,Mænd,Ringsted,6794
2008K1,Gift/separeret,Mænd,Slagelse,15395
2008K1,Gift/separeret,Mænd,Sorø,6195
2008K1,Gift/separeret,Mænd,Stevns,5098
2008K1,Gift/separeret,Mænd,Vordingborg,9896
2008K1,Gift/separeret,Mænd,Region Syddanmark,247277
2008K1,Gift/separeret,Mænd,Assens,9202
2008K1,Gift/separeret,Mænd,Faaborg-Midtfyn,11507
2008K1,Gift/separeret,Mænd,Kerteminde,5274
2008K1,Gift/separeret,Mænd,Langeland,3069
2008K1,Gift/separeret,Mænd,Middelfart,8212
2008K1,Gift/separeret,Mænd,Nordfyns,6602
2008K1,Gift/separeret,Mænd,Nyborg,6776
2008K1,Gift/separeret,Mænd,Odense,33561
2008K1,Gift/separeret,Mænd,Svendborg,12072
2008K1,Gift/separeret,Mænd,Ærø,1501
2008K1,Gift/separeret,Mænd,Billund,5704
2008K1,Gift/separeret,Mænd,Esbjerg,22948
2008K1,Gift/separeret,Mænd,Fanø,758
2008K1,Gift/separeret,Mænd,Fredericia,10131
2008K1,Gift/separeret,Mænd,Haderslev,11911
2008K1,Gift/separeret,Mænd,Kolding,17625
2008K1,Gift/separeret,Mænd,Sønderborg,16633
2008K1,Gift/separeret,Mænd,Tønder,8719
2008K1,Gift/separeret,Mænd,Varde,11066
2008K1,Gift/separeret,Mænd,Vejen,9083
2008K1,Gift/separeret,Mænd,Vejle,21884
2008K1,Gift/separeret,Mænd,Aabenraa,13039
2008K1,Gift/separeret,Mænd,Region Midtjylland,249557
2008K1,Gift/separeret,Mænd,Favrskov,10328
2008K1,Gift/separeret,Mænd,Hedensted,10203
2008K1,Gift/separeret,Mænd,Horsens,16225
2008K1,Gift/separeret,Mænd,Norddjurs,8053
2008K1,Gift/separeret,Mænd,Odder,4902
2008K1,Gift/separeret,Mænd,Randers,18606
2008K1,Gift/separeret,Mænd,Samsø,889
2008K1,Gift/separeret,Mænd,Silkeborg,18408
2008K1,Gift/separeret,Mænd,Skanderborg,12626
2008K1,Gift/separeret,Mænd,Syddjurs,9266
2008K1,Gift/separeret,Mænd,Aarhus,49287
2008K1,Gift/separeret,Mænd,Herning,17749
2008K1,Gift/separeret,Mænd,Holstebro,11844
2008K1,Gift/separeret,Mænd,Ikast-Brande,8680
2008K1,Gift/separeret,Mænd,Lemvig,4963
2008K1,Gift/separeret,Mænd,Ringkøbing-Skjern,12964
2008K1,Gift/separeret,Mænd,Skive,10335
2008K1,Gift/separeret,Mænd,Struer,5151
2008K1,Gift/separeret,Mænd,Viborg,19078
2008K1,Gift/separeret,Mænd,Region Nordjylland,118880
2008K1,Gift/separeret,Mænd,Brønderslev,7638
2008K1,Gift/separeret,Mænd,Frederikshavn,13671
2008K1,Gift/separeret,Mænd,Hjørring,13968
2008K1,Gift/separeret,Mænd,Jammerbugt,8750
2008K1,Gift/separeret,Mænd,Læsø,458
2008K1,Gift/separeret,Mænd,Mariagerfjord,9024
2008K1,Gift/separeret,Mænd,Morsø,4762
2008K1,Gift/separeret,Mænd,Rebild,6348
2008K1,Gift/separeret,Mænd,Thisted,9991
2008K1,Gift/separeret,Mænd,Vesthimmerlands,7987
2008K1,Gift/separeret,Mænd,Aalborg,36283
2008K1,Gift/separeret,Kvinder,Hele landet,1088116
2008K1,Gift/separeret,Kvinder,Region Hovedstaden,298360
2008K1,Gift/separeret,Kvinder,København,63721
2008K1,Gift/separeret,Kvinder,Frederiksberg,13802
2008K1,Gift/separeret,Kvinder,Dragør,3286
2008K1,Gift/separeret,Kvinder,Tårnby,8469
2008K1,Gift/separeret,Kvinder,Albertslund,5335
2008K1,Gift/separeret,Kvinder,Ballerup,9715
2008K1,Gift/separeret,Kvinder,Brøndby,6942
2008K1,Gift/separeret,Kvinder,Gentofte,13743
2008K1,Gift/separeret,Kvinder,Gladsaxe,11895
2008K1,Gift/separeret,Kvinder,Glostrup,3921
2008K1,Gift/separeret,Kvinder,Herlev,5476
2008K1,Gift/separeret,Kvinder,Hvidovre,9673
2008K1,Gift/separeret,Kvinder,Høje-Taastrup,9863
2008K1,Gift/separeret,Kvinder,Ishøj,4241
2008K1,Gift/separeret,Kvinder,Lyngby-Taarbæk,10009
2008K1,Gift/separeret,Kvinder,Rødovre,6898
2008K1,Gift/separeret,Kvinder,Vallensbæk,3027
2008K1,Gift/separeret,Kvinder,Allerød,5759
2008K1,Gift/separeret,Kvinder,Egedal,9945
2008K1,Gift/separeret,Kvinder,Fredensborg,8710
2008K1,Gift/separeret,Kvinder,Frederikssund,9972
2008K1,Gift/separeret,Kvinder,Furesø,8647
2008K1,Gift/separeret,Kvinder,Gribskov,9263
2008K1,Gift/separeret,Kvinder,Halsnæs,6727
2008K1,Gift/separeret,Kvinder,Helsingør,12448
2008K1,Gift/separeret,Kvinder,Hillerød,10111
2008K1,Gift/separeret,Kvinder,Hørsholm,5628
2008K1,Gift/separeret,Kvinder,Rudersdal,11938
2008K1,Gift/separeret,Kvinder,Bornholm,9173
2008K1,Gift/separeret,Kvinder,Christiansø,23
2008K1,Gift/separeret,Kvinder,Region Sjælland,174540
2008K1,Gift/separeret,Kvinder,Greve,11191
2008K1,Gift/separeret,Kvinder,Køge,12247
2008K1,Gift/separeret,Kvinder,Lejre,6467
2008K1,Gift/separeret,Kvinder,Roskilde,16853
2008K1,Gift/separeret,Kvinder,Solrød,4928
2008K1,Gift/separeret,Kvinder,Faxe,7809
2008K1,Gift/separeret,Kvinder,Guldborgsund,13325
2008K1,Gift/separeret,Kvinder,Holbæk,14521
2008K1,Gift/separeret,Kvinder,Kalundborg,10346
2008K1,Gift/separeret,Kvinder,Lolland,9770
2008K1,Gift/separeret,Kvinder,Næstved,16511
2008K1,Gift/separeret,Kvinder,Odsherred,7275
2008K1,Gift/separeret,Kvinder,Ringsted,6732
2008K1,Gift/separeret,Kvinder,Slagelse,15392
2008K1,Gift/separeret,Kvinder,Sorø,6189
2008K1,Gift/separeret,Kvinder,Stevns,5085
2008K1,Gift/separeret,Kvinder,Vordingborg,9899
2008K1,Gift/separeret,Kvinder,Region Syddanmark,247261
2008K1,Gift/separeret,Kvinder,Assens,9204
2008K1,Gift/separeret,Kvinder,Faaborg-Midtfyn,11450
2008K1,Gift/separeret,Kvinder,Kerteminde,5233
2008K1,Gift/separeret,Kvinder,Langeland,3042
2008K1,Gift/separeret,Kvinder,Middelfart,8204
2008K1,Gift/separeret,Kvinder,Nordfyns,6587
2008K1,Gift/separeret,Kvinder,Nyborg,6765
2008K1,Gift/separeret,Kvinder,Odense,33705
2008K1,Gift/separeret,Kvinder,Svendborg,12128
2008K1,Gift/separeret,Kvinder,Ærø,1469
2008K1,Gift/separeret,Kvinder,Billund,5675
2008K1,Gift/separeret,Kvinder,Esbjerg,22966
2008K1,Gift/separeret,Kvinder,Fanø,756
2008K1,Gift/separeret,Kvinder,Fredericia,10140
2008K1,Gift/separeret,Kvinder,Haderslev,11889
2008K1,Gift/separeret,Kvinder,Kolding,17618
2008K1,Gift/separeret,Kvinder,Sønderborg,16674
2008K1,Gift/separeret,Kvinder,Tønder,8710
2008K1,Gift/separeret,Kvinder,Varde,11075
2008K1,Gift/separeret,Kvinder,Vejen,9058
2008K1,Gift/separeret,Kvinder,Vejle,21824
2008K1,Gift/separeret,Kvinder,Aabenraa,13089
2008K1,Gift/separeret,Kvinder,Region Midtjylland,249187
2008K1,Gift/separeret,Kvinder,Favrskov,10301
2008K1,Gift/separeret,Kvinder,Hedensted,10174
2008K1,Gift/separeret,Kvinder,Horsens,16185
2008K1,Gift/separeret,Kvinder,Norddjurs,8031
2008K1,Gift/separeret,Kvinder,Odder,4919
2008K1,Gift/separeret,Kvinder,Randers,18643
2008K1,Gift/separeret,Kvinder,Samsø,874
2008K1,Gift/separeret,Kvinder,Silkeborg,18398
2008K1,Gift/separeret,Kvinder,Skanderborg,12652
2008K1,Gift/separeret,Kvinder,Syddjurs,9254
2008K1,Gift/separeret,Kvinder,Aarhus,49352
2008K1,Gift/separeret,Kvinder,Herning,17650
2008K1,Gift/separeret,Kvinder,Holstebro,11785
2008K1,Gift/separeret,Kvinder,Ikast-Brande,8644
2008K1,Gift/separeret,Kvinder,Lemvig,4938
2008K1,Gift/separeret,Kvinder,Ringkøbing-Skjern,12904
2008K1,Gift/separeret,Kvinder,Skive,10298
2008K1,Gift/separeret,Kvinder,Struer,5096
2008K1,Gift/separeret,Kvinder,Viborg,19089
2008K1,Gift/separeret,Kvinder,Region Nordjylland,118768
2008K1,Gift/separeret,Kvinder,Brønderslev,7653
2008K1,Gift/separeret,Kvinder,Frederikshavn,13638
2008K1,Gift/separeret,Kvinder,Hjørring,13967
2008K1,Gift/separeret,Kvinder,Jammerbugt,8734
2008K1,Gift/separeret,Kvinder,Læsø,450
2008K1,Gift/separeret,Kvinder,Mariagerfjord,9020
2008K1,Gift/separeret,Kvinder,Morsø,4738
2008K1,Gift/separeret,Kvinder,Rebild,6328
2008K1,Gift/separeret,Kvinder,Thisted,9938
2008K1,Gift/separeret,Kvinder,Vesthimmerlands,7939
2008K1,Gift/separeret,Kvinder,Aalborg,36363
2008K1,Enke/enkemand,I alt,Hele landet,317250
2008K1,Enke/enkemand,I alt,Region Hovedstaden,88644
2008K1,Enke/enkemand,I alt,København,21555
2008K1,Enke/enkemand,I alt,Frederiksberg,5715
2008K1,Enke/enkemand,I alt,Dragør,861
2008K1,Enke/enkemand,I alt,Tårnby,2685
2008K1,Enke/enkemand,I alt,Albertslund,1048
2008K1,Enke/enkemand,I alt,Ballerup,2608
2008K1,Enke/enkemand,I alt,Brøndby,2119
2008K1,Enke/enkemand,I alt,Gentofte,4502
2008K1,Enke/enkemand,I alt,Gladsaxe,3851
2008K1,Enke/enkemand,I alt,Glostrup,1433
2008K1,Enke/enkemand,I alt,Herlev,1705
2008K1,Enke/enkemand,I alt,Hvidovre,2993
2008K1,Enke/enkemand,I alt,Høje-Taastrup,2193
2008K1,Enke/enkemand,I alt,Ishøj,850
2008K1,Enke/enkemand,I alt,Lyngby-Taarbæk,3831
2008K1,Enke/enkemand,I alt,Rødovre,2522
2008K1,Enke/enkemand,I alt,Vallensbæk,566
2008K1,Enke/enkemand,I alt,Allerød,1034
2008K1,Enke/enkemand,I alt,Egedal,1513
2008K1,Enke/enkemand,I alt,Fredensborg,1879
2008K1,Enke/enkemand,I alt,Frederikssund,2497
2008K1,Enke/enkemand,I alt,Furesø,1979
2008K1,Enke/enkemand,I alt,Gribskov,2291
2008K1,Enke/enkemand,I alt,Halsnæs,2004
2008K1,Enke/enkemand,I alt,Helsingør,3638
2008K1,Enke/enkemand,I alt,Hillerød,2346
2008K1,Enke/enkemand,I alt,Hørsholm,1587
2008K1,Enke/enkemand,I alt,Rudersdal,3442
2008K1,Enke/enkemand,I alt,Bornholm,3389
2008K1,Enke/enkemand,I alt,Christiansø,8
2008K1,Enke/enkemand,I alt,Region Sjælland,50758
2008K1,Enke/enkemand,I alt,Greve,2227
2008K1,Enke/enkemand,I alt,Køge,3006
2008K1,Enke/enkemand,I alt,Lejre,1264
2008K1,Enke/enkemand,I alt,Roskilde,4296
2008K1,Enke/enkemand,I alt,Solrød,909
2008K1,Enke/enkemand,I alt,Faxe,2101
2008K1,Enke/enkemand,I alt,Guldborgsund,4913
2008K1,Enke/enkemand,I alt,Holbæk,3943
2008K1,Enke/enkemand,I alt,Kalundborg,3273
2008K1,Enke/enkemand,I alt,Lolland,4118
2008K1,Enke/enkemand,I alt,Næstved,4950
2008K1,Enke/enkemand,I alt,Odsherred,2411
2008K1,Enke/enkemand,I alt,Ringsted,1786
2008K1,Enke/enkemand,I alt,Slagelse,4866
2008K1,Enke/enkemand,I alt,Sorø,1817
2008K1,Enke/enkemand,I alt,Stevns,1366
2008K1,Enke/enkemand,I alt,Vordingborg,3512
2008K1,Enke/enkemand,I alt,Region Syddanmark,73033
2008K1,Enke/enkemand,I alt,Assens,2659
2008K1,Enke/enkemand,I alt,Faaborg-Midtfyn,3509
2008K1,Enke/enkemand,I alt,Kerteminde,1566
2008K1,Enke/enkemand,I alt,Langeland,1311
2008K1,Enke/enkemand,I alt,Middelfart,2378
2008K1,Enke/enkemand,I alt,Nordfyns,1776
2008K1,Enke/enkemand,I alt,Nyborg,2089
2008K1,Enke/enkemand,I alt,Odense,10548
2008K1,Enke/enkemand,I alt,Svendborg,3779
2008K1,Enke/enkemand,I alt,Ærø,707
2008K1,Enke/enkemand,I alt,Billund,1601
2008K1,Enke/enkemand,I alt,Esbjerg,6413
2008K1,Enke/enkemand,I alt,Fanø,252
2008K1,Enke/enkemand,I alt,Fredericia,3008
2008K1,Enke/enkemand,I alt,Haderslev,3662
2008K1,Enke/enkemand,I alt,Kolding,4849
2008K1,Enke/enkemand,I alt,Sønderborg,4748
2008K1,Enke/enkemand,I alt,Tønder,2921
2008K1,Enke/enkemand,I alt,Varde,3037
2008K1,Enke/enkemand,I alt,Vejen,2601
2008K1,Enke/enkemand,I alt,Vejle,5796
2008K1,Enke/enkemand,I alt,Aabenraa,3823
2008K1,Enke/enkemand,I alt,Region Midtjylland,67414
2008K1,Enke/enkemand,I alt,Favrskov,2187
2008K1,Enke/enkemand,I alt,Hedensted,2635
2008K1,Enke/enkemand,I alt,Horsens,4416
2008K1,Enke/enkemand,I alt,Norddjurs,2685
2008K1,Enke/enkemand,I alt,Odder,1231
2008K1,Enke/enkemand,I alt,Randers,5818
2008K1,Enke/enkemand,I alt,Samsø,410
2008K1,Enke/enkemand,I alt,Silkeborg,4609
2008K1,Enke/enkemand,I alt,Skanderborg,2428
2008K1,Enke/enkemand,I alt,Syddjurs,2557
2008K1,Enke/enkemand,I alt,Aarhus,13149
2008K1,Enke/enkemand,I alt,Herning,4678
2008K1,Enke/enkemand,I alt,Holstebro,3279
2008K1,Enke/enkemand,I alt,Ikast-Brande,2220
2008K1,Enke/enkemand,I alt,Lemvig,1572
2008K1,Enke/enkemand,I alt,Ringkøbing-Skjern,3594
2008K1,Enke/enkemand,I alt,Skive,3167
2008K1,Enke/enkemand,I alt,Struer,1417
2008K1,Enke/enkemand,I alt,Viborg,5362
2008K1,Enke/enkemand,I alt,Region Nordjylland,37401
2008K1,Enke/enkemand,I alt,Brønderslev,2452
2008K1,Enke/enkemand,I alt,Frederikshavn,4542
2008K1,Enke/enkemand,I alt,Hjørring,4500
2008K1,Enke/enkemand,I alt,Jammerbugt,2592
2008K1,Enke/enkemand,I alt,Læsø,223
2008K1,Enke/enkemand,I alt,Mariagerfjord,2676
2008K1,Enke/enkemand,I alt,Morsø,1595
2008K1,Enke/enkemand,I alt,Rebild,1663
2008K1,Enke/enkemand,I alt,Thisted,3216
2008K1,Enke/enkemand,I alt,Vesthimmerlands,2670
2008K1,Enke/enkemand,I alt,Aalborg,11272
2008K1,Enke/enkemand,Mænd,Hele landet,71092
2008K1,Enke/enkemand,Mænd,Region Hovedstaden,18895
2008K1,Enke/enkemand,Mænd,København,4146
2008K1,Enke/enkemand,Mænd,Frederiksberg,1097
2008K1,Enke/enkemand,Mænd,Dragør,215
2008K1,Enke/enkemand,Mænd,Tårnby,623
2008K1,Enke/enkemand,Mænd,Albertslund,248
2008K1,Enke/enkemand,Mænd,Ballerup,640
2008K1,Enke/enkemand,Mænd,Brøndby,511
2008K1,Enke/enkemand,Mænd,Gentofte,828
2008K1,Enke/enkemand,Mænd,Gladsaxe,805
2008K1,Enke/enkemand,Mænd,Glostrup,310
2008K1,Enke/enkemand,Mænd,Herlev,382
2008K1,Enke/enkemand,Mænd,Hvidovre,714
2008K1,Enke/enkemand,Mænd,Høje-Taastrup,484
2008K1,Enke/enkemand,Mænd,Ishøj,208
2008K1,Enke/enkemand,Mænd,Lyngby-Taarbæk,772
2008K1,Enke/enkemand,Mænd,Rødovre,557
2008K1,Enke/enkemand,Mænd,Vallensbæk,147
2008K1,Enke/enkemand,Mænd,Allerød,231
2008K1,Enke/enkemand,Mænd,Egedal,364
2008K1,Enke/enkemand,Mænd,Fredensborg,433
2008K1,Enke/enkemand,Mænd,Frederikssund,597
2008K1,Enke/enkemand,Mænd,Furesø,437
2008K1,Enke/enkemand,Mænd,Gribskov,549
2008K1,Enke/enkemand,Mænd,Halsnæs,484
2008K1,Enke/enkemand,Mænd,Helsingør,825
2008K1,Enke/enkemand,Mænd,Hillerød,511
2008K1,Enke/enkemand,Mænd,Hørsholm,298
2008K1,Enke/enkemand,Mænd,Rudersdal,738
2008K1,Enke/enkemand,Mænd,Bornholm,741
2008K1,Enke/enkemand,Mænd,Christiansø,0
2008K1,Enke/enkemand,Mænd,Region Sjælland,11699
2008K1,Enke/enkemand,Mænd,Greve,540
2008K1,Enke/enkemand,Mænd,Køge,677
2008K1,Enke/enkemand,Mænd,Lejre,288
2008K1,Enke/enkemand,Mænd,Roskilde,952
2008K1,Enke/enkemand,Mænd,Solrød,228
2008K1,Enke/enkemand,Mænd,Faxe,493
2008K1,Enke/enkemand,Mænd,Guldborgsund,1141
2008K1,Enke/enkemand,Mænd,Holbæk,861
2008K1,Enke/enkemand,Mænd,Kalundborg,727
2008K1,Enke/enkemand,Mænd,Lolland,975
2008K1,Enke/enkemand,Mænd,Næstved,1122
2008K1,Enke/enkemand,Mænd,Odsherred,615
2008K1,Enke/enkemand,Mænd,Ringsted,407
2008K1,Enke/enkemand,Mænd,Slagelse,1064
2008K1,Enke/enkemand,Mænd,Sorø,435
2008K1,Enke/enkemand,Mænd,Stevns,312
2008K1,Enke/enkemand,Mænd,Vordingborg,862
2008K1,Enke/enkemand,Mænd,Region Syddanmark,16471
2008K1,Enke/enkemand,Mænd,Assens,580
2008K1,Enke/enkemand,Mænd,Faaborg-Midtfyn,843
2008K1,Enke/enkemand,Mænd,Kerteminde,415
2008K1,Enke/enkemand,Mænd,Langeland,295
